"student_id","student_first_name","student_middle_name","student_last_name","student_mother_name","student_class","student_section","student_mob_no","student_email_id","student_aadhar_card_no","student_college_name","student_department_name","student_status","student_grade","student_address","student_address_postal_code","student_city_name","student_state_name","student_country_name","student_date_of_birth"
9763,"David","Kiara","Tate","Michele","2","D","6818999447","david.tate9763@example.com","248921207314","Hernandez-Huff College","Electronics","Active","D","879 Johnson Track Apt. 184, North Kevinshire, NC 93229","95241","Kevinport","Arizona","Turks and Caicos Islands","2000-11-19"
9764,"Alyssa","Adrian","White","Alicia","7","A","8039812336","alyssa.white9764@example.com","622675034516","Valentine-Mills College","Electrical","Active","A","3402 Matthew Mountains Suite 365, East Josephstad, RI 05947","60859","New Kent","North Carolina","Jamaica","2004-11-20"
9765,"James","James","Green","Stacey","8","D","6933701528","james.green9765@example.com","978181536475","Dawson Group College","Civil","Graduated","A","5491 Sarah Expressway Suite 019, Matthewland, NY 75659","71825","Marissaberg","Minnesota","Cameroon","2008-05-10"
9766,"Nicole","Darlene","Gibson","Christine","9","D","7862941778","nicole.gibson9766@example.com","558504720462","Cummings Inc College","Mechanical","Inactive","C","9936 Brittany Pass Suite 517, Woodhaven, MT 25614","08430","Richardshire","Tennessee","Jordan","2004-12-12"
9767,"Troy","Kenneth","Moore","Victoria","7","C","7245447956","troy.moore9767@example.com","345637274416","Martin, Jenkins and Pitts College","Electronics","Inactive","A","533 Robinson Station Apt. 795, Williamberg, LA 01821","51786","Wheelerville","Kansas","Svalbard & Jan Mayen Islands","2007-02-17"
9768,"Jason","Samuel","Banks","Lisa","2","B","7565206751","jason.banks9768@example.com","474070199815","Marks Ltd College","IT","Graduated","B","2290 Reyes Mountains, Lewisfurt, VA 98018","52509","West Rodneyport","South Dakota","Latvia","2008-01-18"
9769,"Craig","Trevor","Kelly","Carolyn","6","C","1385500626","craig.kelly9769@example.com","865280150945","Moon PLC College","Electronics","Active","D","6626 Stafford Parkways Apt. 077, Norrismouth, ME 09114","94327","West Ryan","Georgia","Benin","2002-04-11"
9770,"Christy","Amy","Brown","Gloria","12","C","2756044393","christy.brown9770@example.com","494343839712","Johnson-Dunn College","Electrical","Inactive","D","077 Jill Trail Apt. 247, Harrishaven, AZ 72506","30207","Washingtonhaven","Illinois","Papua New Guinea","2007-12-01"
9771,"Mary","Willie","Smith","Alicia","3","C","0322710966","mary.smith9771@example.com","322418120537","Lewis-Duke College","MBA","Graduated","A","80424 Timothy Road, Larsonmouth, AR 35522","96757","New Lauren","North Carolina","Cote d'Ivoire","2005-02-23"
9772,"Brenda","Ashley","Perez","Sharon","11","D","9088039486","brenda.perez9772@example.com","924932941599","Smith-Howell College","Mechanical","Inactive","B","50538 Henderson Brooks, Adammouth, OR 52722","51550","Cordovaville","Louisiana","United States Virgin Islands","2006-09-10"
9773,"Samantha","Breanna","Chang","Kathleen","9","C","2139037335","samantha.chang9773@example.com","960838436758","Williams and Sons College","Civil","Inactive","D","367 Stevens Inlet Suite 326, Stephenbury, NE 34225","31339","North Wyatt","South Dakota","Thailand","1999-09-26"
9774,"Regina","Brandon","Thompson","Julie","9","D","7412651144","regina.thompson9774@example.com","121202267698","Harmon, Lane and Gonzales College","Electrical","Graduated","A","PSC 2429, Box 6063, APO AE 10138","23010","Davidchester","West Virginia","Austria","2008-08-15"
9775,"Richard","Steven","Moore","Bonnie","7","C","9235924057","richard.moore9775@example.com","641806445302","Coleman, Robinson and Buchanan College","Civil","Inactive","C","804 Howard Hollow Apt. 476, Mortonview, OH 04182","43434","Edwardbury","Washington","Guam","1999-10-28"
9776,"Charles","Scott","Wagner","Dawn","12","B","7658578584","charles.wagner9776@example.com","190112108208","Taylor, Walls and Day College","IT","Inactive","A","34486 Harmon Mills Apt. 036, South Elizabeth, OK 59903","88293","Davidhaven","Kentucky","Barbados","2005-03-25"
9777,"Krystal","Randy","Griffin","Michelle","9","B","7659110595","krystal.griffin9777@example.com","750944379198","Short, Taylor and Davis College","Electronics","Active","D","42464 Gonzalez Rapid, Christopherbury, MO 28628","93850","Cobbbury","Ohio","Cambodia","2006-04-21"
9778,"Roger","Yvonne","Turner","Kristi","2","C","1600726170","roger.turner9778@example.com","727175993315","Miller, Mueller and Freeman College","MBA","Active","D","38295 Ryan Inlet, Westmouth, ME 01495","85681","South Seanchester","Delaware","Afghanistan","2007-10-25"
9779,"Benjamin","Roy","Jones","Danielle","9","C","4408471201","benjamin.jones9779@example.com","431285490194","Lane and Sons College","MBA","Graduated","A","9728 Kyle Streets Suite 042, West Melissaborough, VA 89006","94200","West Billy","Alabama","Sudan","2000-01-23"
9780,"Joshua","Brenda","Reed","Felicia","7","B","9086936665","joshua.reed9780@example.com","563318998495","Reese-Johnson College","Mechanical","Graduated","C","73645 Valdez Club, Gibsonhaven, IN 71295","86116","Port Rachel","Nevada","Wallis and Futuna","2008-03-05"
9781,"Joan","James","Medina","Monica","3","B","8611824918","joan.medina9781@example.com","637519072915","Johnson-Blackburn College","Computer Science","Graduated","A","2420 Moody Landing, Jonesshire, HI 40268","75214","New Jonathanbury","New York","Niue","2001-02-21"
9782,"Christina","Larry","Porter","Brandi","10","A","4343378025","christina.porter9782@example.com","362763317699","Johnson, Jarvis and Garza College","MBA","Inactive","D","8155 Phillip Crest, North Marymouth, ID 41509","48118","Andersonside","Arizona","Liberia","2002-06-01"
9783,"Gloria","Brandi","Davis","Michelle","4","C","3896384057","gloria.davis9783@example.com","115537773920","Lin, Johnson and Duarte College","MBA","Graduated","A","66979 Brock Inlet Apt. 767, Wardhaven, MO 99083","84611","Jacobsberg","New Mexico","Solomon Islands","2003-03-11"
9784,"Derek","Charles","Dixon","Jennifer","11","A","6195006355","derek.dixon9784@example.com","427110249211","Owens and Sons College","Electronics","Graduated","C","516 Young Point, West Johnny, IA 30245","63686","Parkerbury","Montana","Mozambique","2002-02-01"
9785,"Jill","Eric","Cox","Erika","3","C","2008455057","jill.cox9785@example.com","937586029333","Johnson, Porter and Schwartz College","MBA","Graduated","D","46023 Fields Curve, Nelsonborough, NE 53531","38257","East Sarahmouth","Tennessee","Sudan","2007-10-04"
9786,"Lisa","Christopher","Santos","Samantha","10","D","2475655133","lisa.santos9786@example.com","923817848803","Williams, Lawrence and Fuller College","MBA","Active","A","00715 Espinoza Greens, Williamville, WY 99599","04707","New Tylerstad","Connecticut","Dominica","2003-10-23"
9787,"Tina","Bailey","Meyer","Christie","12","C","2333644122","tina.meyer9787@example.com","309221389766","Lopez and Sons College","IT","Graduated","B","83028 Katherine Turnpike Suite 008, Josephfort, KY 20605","71169","Williamfurt","Ohio","British Virgin Islands","2006-05-03"
9788,"Mike","Jessica","Anderson","Theresa","6","B","1218300959","mike.anderson9788@example.com","600151692057","Hall-Peterson College","Mechanical","Graduated","C","5721 Matthew Summit Apt. 775, Randolphborough, KY 11994","01941","East William","West Virginia","Gibraltar","2004-08-28"
9789,"David","Christopher","Terrell","Donna","10","C","6630003156","david.terrell9789@example.com","872555487040","Nelson, Phillips and Martin College","IT","Graduated","B","308 Matthew Brooks Suite 454, Tylerchester, MN 95204","42826","Lake Randy","Wisconsin","Belgium","2006-08-15"
9790,"Thomas","Misty","Bell","Autumn","4","B","6134781345","thomas.bell9790@example.com","187581489020","Moore, Paul and Rogers College","Computer Science","Inactive","C","2447 Noah Circle, South Thomasshire, AR 17573","25298","Elizabethfort","Louisiana","French Polynesia","2004-04-01"
9791,"Jason","Anna","Hardy","Paula","8","A","0919773071","jason.hardy9791@example.com","876974225064","Pearson-Hansen College","Electronics","Graduated","A","537 Michael Station Apt. 706, West Kristen, AR 72860","93049","Lake Madelineside","Kentucky","Benin","2004-12-30"
9792,"Martha","Danielle","Smith","Mary","12","D","1284564133","martha.smith9792@example.com","211714860335","Woodard-Warner College","MBA","Graduated","C","106 Rangel Manor Apt. 638, Bernardfurt, CT 22639","52745","South Nancyfort","Nebraska","Saint Vincent and the Grenadines","2001-01-27"
9793,"Brandon","Jeremy","Lewis","Kaitlyn","10","D","6127941702","brandon.lewis9793@example.com","557576693693","Long, Robertson and Robinson College","Mechanical","Graduated","D","2618 Jessica Trace Suite 871, East Michael, ND 22268","52787","Andersonstad","Utah","Jordan","2004-10-09"
9794,"Selena","Todd","Foster","Sandra","2","A","3577745222","selena.foster9794@example.com","426375649937","Morales, Lopez and Hernandez College","Mechanical","Inactive","B","Unit 2368 Box 2347, DPO AP 54903","73697","Lake Meredithview","West Virginia","Djibouti","2000-06-03"
9795,"Rachel","Glenn","Perkins","Heather","4","A","1260944209","rachel.perkins9795@example.com","257890157549","Castaneda Ltd College","Electrical","Inactive","A","328 Mcintyre Springs, Port Monicashire, MT 66871","49677","North Mary","Maryland","Belarus","2007-05-16"
9796,"Susan","Danielle","Rice","Aimee","12","A","0557701604","susan.rice9796@example.com","657642204915","Serrano Ltd College","Electrical","Graduated","A","5495 Collins Throughway Suite 016, New Barbaramouth, AZ 80836","85673","Lake Luis","Michigan","Lao People's Democratic Republic","2007-07-31"
9797,"Matthew","Matthew","Peterson","Elizabeth","10","B","3237993329","matthew.peterson9797@example.com","381116881856","Hunt-Smith College","IT","Active","A","83388 William Road, Smithside, NE 63151","89800","Taylorfort","Wisconsin","Honduras","2003-03-05"
9798,"Deborah","Laura","Greene","Megan","1","B","6958776343","deborah.greene9798@example.com","272983289183","Kirk Group College","Electrical","Graduated","D","11671 Newman Harbors Suite 297, East Alexander, KY 86190","11083","Bakerton","West Virginia","Korea","1999-09-22"
9799,"Danielle","Christian","Martinez","Vanessa","6","D","9414824068","danielle.martinez9799@example.com","404225174397","Cain Ltd College","Civil","Active","C","0438 Patty Lights Apt. 503, East Brandyburgh, ID 85510","03832","Port Pamela","West Virginia","China","2003-09-17"
9800,"Brittany","Shannon","Webb","Tracy","3","B","1267059470","brittany.webb9800@example.com","856055578891","Phillips LLC College","Electronics","Graduated","C","USCGC Brown, FPO AP 58117","82972","Deniseberg","Hawaii","Ecuador","2003-05-05"
9801,"Adrian","Ryan","Woods","Abigail","6","A","6496207316","adrian.woods9801@example.com","196588422203","Cervantes, Williams and Conner College","Electrical","Active","A","89907 Brandi Vista, Whitneyborough, DC 61113","76826","East Michelle","Alabama","Australia","2003-04-14"
9802,"Thomas","Katherine","Mcguire","Anna","1","C","9546897963","thomas.mcguire9802@example.com","770125276778","Hooper, Duran and Davenport College","Computer Science","Inactive","A","7146 Macias Rapid, South Shelby, TX 89528","12482","Amandashire","Utah","Honduras","2000-02-27"
9803,"Brent","Joseph","Brown","Olivia","6","A","6583937272","brent.brown9803@example.com","944598339159","Valdez-Ramsey College","Computer Science","Inactive","C","9623 Fernandez Ranch, Stewartside, IA 68956","05442","Danielland","Arizona","Japan","2007-11-17"
9804,"Rachel","Christine","Long","Christine","12","D","5848887931","rachel.long9804@example.com","883404231239","Wolf, Kent and Young College","Mechanical","Graduated","B","Unit 3924 Box 7880, DPO AP 18369","93687","New Arianafurt","Massachusetts","Ecuador","2006-03-03"
9805,"Molly","Caitlin","Miller","Kara","2","A","5223785284","molly.miller9805@example.com","725173176367","Compton-Proctor College","MBA","Inactive","A","330 Hernandez Motorway Apt. 875, Kylefurt, MI 62768","05074","North Jesus","New Jersey","Falkland Islands (Malvinas)","2006-06-11"
9806,"Bill","Jesse","Johnston","Ariana","8","D","5236703973","bill.johnston9806@example.com","111024304795","Coleman Group College","MBA","Active","D","51842 Wang Cliffs Suite 258, Guzmanfort, NV 57815","11734","Jamesville","Oregon","Macao","2001-06-04"
9807,"Kenneth","Sierra","Houston","Donna","10","C","7073318742","kenneth.houston9807@example.com","696054439829","Ramirez, Jordan and Ward College","Computer Science","Inactive","B","71826 Barber Squares, New Philipville, AZ 97274","51310","East Leefort","Massachusetts","Mozambique","2007-05-25"
9808,"David","Amy","Stanley","Rebecca","3","C","1748726396","david.stanley9808@example.com","883994953964","King-Bradley College","Electronics","Active","A","6638 Vasquez Route Suite 059, Perezberg, MT 86132","72964","Alecton","New York","British Indian Ocean Territory (Chagos Archipelago)","2005-10-09"
9809,"Danielle","Danielle","Harper","Catherine","12","C","8822168344","danielle.harper9809@example.com","149821840926","Davidson-Jones College","Electrical","Inactive","D","Unit 1652 Box 8492, DPO AE 61212","78887","Jasonchester","Iowa","Ghana","1999-09-11"
9810,"Christopher","Samantha","Ray","Alexis","1","B","0219827827","christopher.ray9810@example.com","371160900981","Ramirez Group College","IT","Graduated","C","5897 Gardner Expressway, West Josephside, ID 61304","28240","West Dawn","North Dakota","Togo","2002-05-07"
9811,"Brian","Ashley","Rivera","Alexandra","6","B","4795261031","brian.rivera9811@example.com","159879509617","Faulkner, Guzman and Alvarez College","Civil","Inactive","D","6111 Rachel Gardens, Roweview, ND 67064","10301","Tuckerhaven","Hawaii","Palestinian Territory","2005-03-05"
9812,"Jeffery","Justin","Johnson","Kiara","2","D","8076668427","jeffery.johnson9812@example.com","836763193978","Martin PLC College","IT","Active","B","101 Phillips Haven Apt. 781, New Lori, NM 32195","31387","Port Jennaport","Oregon","Turkmenistan","2004-06-21"
9813,"Caitlin","Eddie","Nielsen","Gina","7","A","3167908250","caitlin.nielsen9813@example.com","891057624650","Pacheco PLC College","Civil","Graduated","D","223 Andrea Prairie, New Christopher, PA 42943","27527","Morganside","North Dakota","Latvia","1999-10-24"
9814,"Nicholas","Dawn","Long","Linda","1","D","9257856717","nicholas.long9814@example.com","207179285858","Gomez-Ibarra College","Civil","Inactive","A","8154 Julie Extensions, West Tracy, AR 47321","88203","Port Jonathanchester","Ohio","Mexico","2005-02-04"
9815,"Louis","Hannah","Mitchell","Krystal","3","B","4628970637","louis.mitchell9815@example.com","302872070357","Best-Robinson College","IT","Inactive","D","561 Rose Lights, Carrieview, MS 57198","47643","Lindseychester","Kentucky","Tonga","2002-04-07"
9816,"Tracy","Krista","Stone","Kelly","11","B","7585257701","tracy.stone9816@example.com","237959134120","White-Lee College","MBA","Inactive","C","2063 Kirby Street, Sullivanstad, AK 97726","42097","Shawchester","Virginia","Falkland Islands (Malvinas)","2004-07-24"
9817,"Randy","Christine","Ellis","Ruth","1","B","0400691125","randy.ellis9817@example.com","552012015314","Ballard LLC College","Civil","Graduated","D","16752 Richard Mall Apt. 180, Joseton, KS 18970","90100","Port Deborahfurt","Washington","Iran","2002-03-12"
9818,"Jose","Joan","Murphy","Breanna","12","A","4225682908","jose.murphy9818@example.com","784631328236","Riley, Schwartz and Middleton College","Mechanical","Graduated","B","37858 Mark Via Suite 381, North Daniel, ID 27669","45697","Christinestad","North Carolina","El Salvador","2004-03-27"
9819,"John","Jason","Morris","Diane","12","B","8570340107","john.morris9819@example.com","870536809036","Martinez-Drake College","Mechanical","Active","B","52995 David Stravenue Apt. 948, South Laura, SD 19715","82386","Gomezland","South Carolina","Equatorial Guinea","2004-08-13"
9820,"Lynn","Andrew","Sharp","Elaine","2","A","4795635336","lynn.sharp9820@example.com","827526103421","Durham and Sons College","MBA","Graduated","D","937 Miller Prairie, Whiteburgh, RI 05978","77560","Port Lisa","Arizona","French Polynesia","2002-09-22"
